,FileName,CustomerID,InvoiceID,Rating,Stars,Mstars
28403,review28403.dat,3080,S08257300055,4/5,4,5
28404,review28404.dat,7422,S18351700112,5/5,5,5
28405,review28405.dat,3613,S05769700366,4/5,4,5
28406,review28406.dat,3514,S28866600121,1/5,1,5
28407,review28407.dat,6181,S27416800006,4/5,4,5
28408,review28408.dat,7703,S07888000005,3/5,3,5
28409,review28409.dat,2487,S30759200008,4/5,4,5
28410,review28410.dat,6687,INV-09366400009,2/5,2,5
28411,review28411.dat,8990,INV-04129700043,3/5,3,5
28412,review28412.dat,5521,S15044100004,3/5,3,5
28413,review28413.dat,7697,S07526900168,2/5,2,5
28414,review28414.dat,8483,S28722800080,5/5,5,5
28415,review28415.dat,1639,S24061300013,4/5,4,5
28416,review28416.dat,5456,S23500400078,1/5,1,5
28417,review28417.dat,9066,S26646400008,1/5,1,5
28418,review28418.dat,4708,S23980800010,3/5,3,5
28419,review28419.dat,9581,INV-05383300008,1/5,1,5
28420,review28420.dat,3888,S04239100023,5/5,5,5
28421,review28421.dat,6041,S33731700037,3/5,3,5
28422,review28422.dat,7630,INV-07913300140,2/5,2,5
28423,review28423.dat,8164,S18449800013,4/5,4,5
28424,review28424.dat,2052,S29534000004,5/5,5,5
28425,review28425.dat,8169,INV-06049600002,3/5,3,5
28426,review28426.dat,9486,S10690100143,1/5,1,5
28427,review28427.dat,2504,S13665500012,3/5,3,5
28428,review28428.dat,8271,S23976700084,3/5,3,5
28429,review28429.dat,2442,S07032300021,2/5,2,5
28430,review28430.dat,5215,INV-01424600065,2/5,2,5
28431,review28431.dat,5387,S24235400113,2/5,2,5
28432,review28432.dat,9474,S30412100033,1/5,1,5
28433,review28433.dat,1181,S07152400040,2/5,2,5
28434,review28434.dat,8190,INV-03682900182,1/5,1,5
28435,review28435.dat,9428,INV-07224600027,2/5,2,5
28436,review28436.dat,1793,S32884100018,4/5,4,5
28437,review28437.dat,9976,S09610500130,4/5,4,5
28438,review28438.dat,8633,INV-02662100036,1/5,1,5
28439,review28439.dat,6446,S04987800322,1/5,1,5
28440,review28440.dat,1646,S26772600048,5/5,5,5
28441,review28441.dat,4332,S06950500054,1/5,1,5
28442,review28442.dat,1550,S23650100003,2/5,2,5
28443,review28443.dat,8075,S06349200155,5/5,5,5
28444,review28444.dat,7005,S17717000003,3/5,3,5
28445,review28445.dat,6673,S12796200015,3/5,3,5
28446,review28446.dat,2989,S18710800022,1/5,1,5
28447,review28447.dat,4992,S04757600247,1/5,1,5
28448,review28448.dat,3734,INV-00923700051,2/5,2,5
28449,review28449.dat,6136,S23235400036,5/5,5,5
28450,review28450.dat,8821,S07293400005,1/5,1,5
28451,review28451.dat,4908,S30198200039,4/5,4,5
28452,review28452.dat,4839,S26677900005,5/5,5,5
28453,review28453.dat,2923,INV-03040700008,4/5,4,5
28454,review28454.dat,5466,S09515000050,4/5,4,5
28455,review28455.dat,2654,S11911300003,4/5,4,5
28456,review28456.dat,1085,S28325700015,5/5,5,5
28457,review28457.dat,1336,S19861100008,1/5,1,5
28458,review28458.dat,8868,S10417600068,3/5,3,5
28459,review28459.dat,9007,S29638200160,2/5,2,5
28460,review28460.dat,2117,S06159500008,3/5,3,5
28461,review28461.dat,8973,INV-00460100015,3/5,3,5
28462,review28462.dat,4011,S29956700016,1/5,1,5
28463,review28463.dat,4449,INV-08717100041,5/5,5,5
28464,review28464.dat,3752,S21541200164,5/5,5,5
28465,review28465.dat,2976,S21530300042,3/5,3,5
28466,review28466.dat,7341,S12888100019,5/5,5,5
28467,review28467.dat,5633,S16591800129,2/5,2,5
28468,review28468.dat,3831,S17720400152,2/5,2,5
28469,review28469.dat,5907,INV-01859800171,1/5,1,5
28470,review28470.dat,6823,S17971400059,4/5,4,5
28471,review28471.dat,8297,S18577600058,4/5,4,5
28472,review28472.dat,1909,S03586500118,5/5,5,5
28473,review28473.dat,6330,S29799200184,4/5,4,5
28474,review28474.dat,4242,S32554800076,5/5,5,5
28475,review28475.dat,5336,S03887000029,1/5,1,5
28476,review28476.dat,2450,S12047400082,3/5,3,5
28477,review28477.dat,7228,S11403500104,1/5,1,5
28478,review28478.dat,3169,S14899000058,3/5,3,5
28479,review28479.dat,2637,S29012800002,5/5,5,5
28480,review28480.dat,9309,S20278800097,3/5,3,5
28481,review28481.dat,1486,S29402800073,5/5,5,5
28482,review28482.dat,6227,S09368500018,3/5,3,5
28483,review28483.dat,6064,S15844000064,2/5,2,5
28484,review28484.dat,4114,S09610500151,4/5,4,5
28485,review28485.dat,5095,S19083200020,1/5,1,5
28486,review28486.dat,8371,S20879300026,1/5,1,5
28487,review28487.dat,4132,S24347600128,3/5,3,5
28488,review28488.dat,3097,S32637500122,4/5,4,5
28489,review28489.dat,8666,S07268900012,2/5,2,5
28490,review28490.dat,6605,S31775400079,4/5,4,5
28491,review28491.dat,5705,INV-02540100168,5/5,5,5
28492,review28492.dat,1557,S17100900116,4/5,4,5
28493,review28493.dat,8164,S12001500024,3/5,3,5
28494,review28494.dat,6902,S25366900052,2/5,2,5
28495,review28495.dat,3758,S31039500093,4/5,4,5
28496,review28496.dat,2501,INV-01861200062,1/5,1,5
28497,review28497.dat,4762,S11199500033,2/5,2,5
28498,review28498.dat,8288,INV-08391200014,5/5,5,5
28499,review28499.dat,3356,S25230200117,3/5,3,5
28500,review28500.dat,7484,S28494900052,2/5,2,5
28501,review28501.dat,4534,INV-04603300005,1/5,1,5
28502,review28502.dat,2032,S21669500035,5/5,5,5
28503,review28503.dat,5142,INV-04064600009,2/5,2,5
28504,review28504.dat,7002,INV-02009500109,3/5,3,5
28505,review28505.dat,7502,S03855300009,4/5,4,5
28506,review28506.dat,1299,S29929000073,1/5,1,5
28507,review28507.dat,9655,INV-05662400089,1/5,1,5
28508,review28508.dat,7607,INV-09214500001,2/5,2,5
28509,review28509.dat,8554,S22589500125,4/5,4,5
28510,review28510.dat,6993,S24026400005,4/5,4,5
28511,review28511.dat,9661,S20009900054,2/5,2,5
28512,review28512.dat,7442,S17817900002,5/5,5,5
28513,review28513.dat,9787,INV-06309500007,4/5,4,5
28514,review28514.dat,6238,S04731100091,5/5,5,5
28515,review28515.dat,1004,S09469300028,4/5,4,5
28516,review28516.dat,9242,S33506500185,2/5,2,5
28517,review28517.dat,5199,S16588200096,1/5,1,5
28518,review28518.dat,8964,S33487700016,3/5,3,5
28519,review28519.dat,6481,S28449600003,2/5,2,5
28520,review28520.dat,9930,S09845600095,4/5,4,5
28521,review28521.dat,8695,INV-00319700126,3/5,3,5
28522,review28522.dat,1181,INV-09214000030,4/5,4,5
28523,review28523.dat,2540,INV-01972200031,3/5,3,5
28524,review28524.dat,1094,S26918900001,4/5,4,5
28525,review28525.dat,4291,S22317700005,4/5,4,5
28526,review28526.dat,3907,INV-01496000007,1/5,1,5
28527,review28527.dat,9463,INV-06312600016,4/5,4,5
28528,review28528.dat,6307,S32549200098,3/5,3,5
28529,review28529.dat,1164,S29836200190,3/5,3,5
28530,review28530.dat,7489,S27254900042,5/5,5,5
28531,review28531.dat,5576,S25994600048,5/5,5,5
28532,review28532.dat,4211,S33370400009,1/5,1,5
28533,review28533.dat,7734,S04615400012,4/5,4,5
28534,review28534.dat,4156,S10248000036,5/5,5,5
28535,review28535.dat,9467,S27410500147,5/5,5,5
28536,review28536.dat,7457,S33358200007,1/5,1,5
28537,review28537.dat,9082,S29684000047,5/5,5,5
28538,review28538.dat,4813,S20388700157,4/5,4,5
28539,review28539.dat,5166,S06349200106,3/5,3,5
28540,review28540.dat,7130,S12441900037,2/5,2,5
28541,review28541.dat,1184,S15184400025,1/5,1,5
28542,review28542.dat,1199,S28446900081,3/5,3,5
28543,review28543.dat,8136,INV-04268200021,3/5,3,5
28544,review28544.dat,5296,INV-07228400127,3/5,3,5
28545,review28545.dat,1172,S11734400017,3/5,3,5
28546,review28546.dat,4254,S20000800130,4/5,4,5
28547,review28547.dat,6269,S16973100009,2/5,2,5
28548,review28548.dat,8805,S30669400003,1/5,1,5
28549,review28549.dat,3139,S26381200028,2/5,2,5
28550,review28550.dat,8360,S31705800046,2/5,2,5
28551,review28551.dat,5956,INV-02014000036,5/5,5,5
28552,review28552.dat,2286,S24041100041,2/5,2,5
28553,review28553.dat,4927,S16734800007,2/5,2,5
28554,review28554.dat,7397,S33630900095,4/5,4,5
28555,review28555.dat,1471,S33733200010,2/5,2,5
28556,review28556.dat,7451,S13829100040,4/5,4,5
28557,review28557.dat,1962,S12895500029,3/5,3,5
28558,review28558.dat,2303,S23743200027,4/5,4,5
28559,review28559.dat,2788,INV-03294600121,2/5,2,5
28560,review28560.dat,7251,S29715400204,1/5,1,5
28561,review28561.dat,5870,S28175200019,1/5,1,5
28562,review28562.dat,9839,S09957300101,5/5,5,5
28563,review28563.dat,3662,S23127700149,4/5,4,5
28564,review28564.dat,7259,S09515000187,2/5,2,5
28565,review28565.dat,4280,INV-01815600088,2/5,2,5
28566,review28566.dat,2817,S14020000041,2/5,2,5
28567,review28567.dat,6078,INV-02540200087,1/5,1,5
28568,review28568.dat,2589,S23005700010,1/5,1,5
28569,review28569.dat,1500,S33485800169,5/5,5,5
28570,review28570.dat,4874,S03771700042,2/5,2,5
28571,review28571.dat,7723,S28854100066,4/5,4,5
28572,review28572.dat,6619,S24083500017,1/5,1,5
28573,review28573.dat,5199,S30203400012,1/5,1,5
28574,review28574.dat,8412,S21447800050,2/5,2,5
28575,review28575.dat,9116,S15937900020,4/5,4,5
28576,review28576.dat,3679,S24715600027,2/5,2,5
28577,review28577.dat,6329,S30914400015,5/5,5,5
28578,review28578.dat,8562,INV-07682700092,4/5,4,5
28579,review28579.dat,8225,S27981000124,2/5,2,5
28580,review28580.dat,3449,S23230300030,5/5,5,5
28581,review28581.dat,3248,S15452100031,2/5,2,5
28582,review28582.dat,2923,INV-04530600016,2/5,2,5
28583,review28583.dat,5875,INV-02309600027,4/5,4,5
28584,review28584.dat,6090,INV-04666800029,5/5,5,5
28585,review28585.dat,2244,S11002600021,5/5,5,5
28586,review28586.dat,6384,INV-06251400006,1/5,1,5
28587,review28587.dat,8235,S20686100002,5/5,5,5
28588,review28588.dat,6253,INV-03038900137,4/5,4,5
28589,review28589.dat,6673,INV-04856300018,2/5,2,5
28590,review28590.dat,1748,S07819100012,2/5,2,5
28591,review28591.dat,3819,INV-03936900009,3/5,3,5
28592,review28592.dat,5581,S30068100073,5/5,5,5
28593,review28593.dat,8951,S18498000002,5/5,5,5
28594,review28594.dat,4700,S08257300072,5/5,5,5
28595,review28595.dat,2978,S14639500056,5/5,5,5
28596,review28596.dat,9599,INV-03933800013,2/5,2,5
28597,review28597.dat,8867,S27445500105,2/5,2,5
28598,review28598.dat,1781,INV-01362400096,3/5,3,5
28599,review28599.dat,8102,S23610800006,1/5,1,5
28600,review28600.dat,5486,S13664500100,5/5,5,5
28601,review28601.dat,2347,S05811400025,2/5,2,5
28602,review28602.dat,3220,S10182700010,2/5,2,5
28603,review28603.dat,4083,S05589900010,5/5,5,5
28604,review28604.dat,2888,S29026600018,3/5,3,5
28605,review28605.dat,5142,S08703700022,1/5,1,5
28606,review28606.dat,7317,S08427300032,3/5,3,5
28607,review28607.dat,5316,S12512400110,1/5,1,5
28608,review28608.dat,8260,S28449600050,1/5,1,5
28609,review28609.dat,1249,S09979100003,2/5,2,5
28610,review28610.dat,6455,INV-04994800048,4/5,4,5
28611,review28611.dat,6326,S28821700017,5/5,5,5
28612,review28612.dat,2033,S18767800042,1/5,1,5
28613,review28613.dat,5887,S24514300008,1/5,1,5
28614,review28614.dat,9142,S07630700001,5/5,5,5
28615,review28615.dat,6589,S23620900031,2/5,2,5
28616,review28616.dat,3380,INV-04856500021,2/5,2,5
28617,review28617.dat,2006,S11462200001,2/5,2,5
28618,review28618.dat,2891,S07846600030,2/5,2,5
28619,review28619.dat,5816,S16297600022,1/5,1,5
28620,review28620.dat,9971,INV-01068600044,2/5,2,5
28621,review28621.dat,4202,S10534300059,1/5,1,5
28622,review28622.dat,8489,INV-09059400034,3/5,3,5
28623,review28623.dat,2744,S22992600100,4/5,4,5
28624,review28624.dat,6514,S23894200029,2/5,2,5
28625,review28625.dat,5996,INV-03303200068,1/5,1,5
28626,review28626.dat,8160,S31896500033,1/5,1,5
28627,review28627.dat,8303,S11219000021,4/5,4,5
28628,review28628.dat,2033,INV-07091800069,5/5,5,5
28629,review28629.dat,9472,S17969000038,2/5,2,5
28630,review28630.dat,2725,S33622000018,2/5,2,5
28631,review28631.dat,6467,S32390900021,1/5,1,5
28632,review28632.dat,9086,S11294900019,2/5,2,5
28633,review28633.dat,4225,INV-01361600028,1/5,1,5
28634,review28634.dat,6470,S14183400126,3/5,3,5
28635,review28635.dat,4749,INV-00319800076,2/5,2,5
28636,review28636.dat,1751,INV-05130600120,3/5,3,5
28637,review28637.dat,5738,S04572500123,2/5,2,5
28638,review28638.dat,7237,INV-04462500060,4/5,4,5
28639,review28639.dat,8865,S10999600008,5/5,5,5
28640,review28640.dat,3162,S33852200018,2/5,2,5
28641,review28641.dat,1609,S26959400017,2/5,2,5
28642,review28642.dat,6404,S18351000037,3/5,3,5
28643,review28643.dat,1646,S15173600018,4/5,4,5
28644,review28644.dat,8049,INV-00594800018,2/5,2,5
28645,review28645.dat,2338,S22514900075,3/5,3,5
28646,review28646.dat,5143,INV-04329900080,2/5,2,5
28647,review28647.dat,7792,S20961800006,4/5,4,5
28648,review28648.dat,3939,S22706300062,1/5,1,5
28649,review28649.dat,3503,S25996500056,4/5,4,5
28650,review28650.dat,5674,S04800900019,2/5,2,5
28651,review28651.dat,6477,S33959700028,2/5,2,5
28652,review28652.dat,4639,S09281500027,2/5,2,5
28653,review28653.dat,9835,S05276200099,2/5,2,5
28654,review28654.dat,4865,INV-04195300019,3/5,3,5
28655,review28655.dat,7892,S30286200076,5/5,5,5
28656,review28656.dat,2048,S30722800001,2/5,2,5
28657,review28657.dat,7002,S23226100013,2/5,2,5
28658,review28658.dat,5164,S33435400020,3/5,3,5
28659,review28659.dat,7096,S17726200042,2/5,2,5
28660,review28660.dat,9541,S11208400021,2/5,2,5
28661,review28661.dat,7449,S08527300021,5/5,5,5
28662,review28662.dat,1233,S08965400028,2/5,2,5
28663,review28663.dat,7606,INV-07374500052,5/5,5,5
28664,review28664.dat,1967,S26257800013,1/5,1,5
28665,review28665.dat,7130,S29798600098,5/5,5,5
28666,review28666.dat,6236,S04193900279,3/5,3,5
28667,review28667.dat,8204,INV-09368300161,4/5,4,5
28668,review28668.dat,1448,S16347400095,4/5,4,5
28669,review28669.dat,6019,S09876800006,1/5,1,5
28670,review28670.dat,6362,S03842900283,3/5,3,5
28671,review28671.dat,5688,S18351100012,5/5,5,5
28672,review28672.dat,8186,S28622300002,4/5,4,5
28673,review28673.dat,9664,S19747600228,5/5,5,5
28674,review28674.dat,3454,S03842900299,2/5,2,5
28675,review28675.dat,9862,S23109000037,4/5,4,5
28676,review28676.dat,5110,S07274600017,1/5,1,5
28677,review28677.dat,1723,INV-01872900023,3/5,3,5
28678,review28678.dat,9989,INV-07374700091,2/5,2,5
28679,review28679.dat,6611,INV-07373800013,2/5,2,5
28680,review28680.dat,8992,S08260800038,4/5,4,5
28681,review28681.dat,4111,S31247600046,1/5,1,5
28682,review28682.dat,7029,S33355000007,2/5,2,5
28683,review28683.dat,9128,INV-07434400031,2/5,2,5
28684,review28684.dat,5630,S04907500119,2/5,2,5
28685,review28685.dat,3631,S29944300049,1/5,1,5
28686,review28686.dat,1206,S18221700019,1/5,1,5
28687,review28687.dat,8297,S20693000004,5/5,5,5
28688,review28688.dat,2924,S33230700025,3/5,3,5
28689,review28689.dat,8658,S19077700117,3/5,3,5
28690,review28690.dat,4952,S27942700059,3/5,3,5
28691,review28691.dat,7101,S04236300060,2/5,2,5
28692,review28692.dat,1614,S09347900042,3/5,3,5
28693,review28693.dat,1146,S23228200012,3/5,3,5
28694,review28694.dat,3092,INV-00068400008,4/5,4,5
28695,review28695.dat,8027,S31918600069,4/5,4,5
28696,review28696.dat,1233,S23358400122,1/5,1,5
28697,review28697.dat,7157,S33748100079,4/5,4,5
28698,review28698.dat,7251,S09984300006,2/5,2,5
28699,review28699.dat,3192,INV-02312100025,5/5,5,5
28700,review28700.dat,1600,S04573000029,3/5,3,5
28701,review28701.dat,6060,S10242800011,1/5,1,5
28702,review28702.dat,4494,S13664500030,3/5,3,5
28703,review28703.dat,7619,INV-09215700014,2/5,2,5
28704,review28704.dat,9611,S31879700020,5/5,5,5
28705,review28705.dat,7420,S13184400018,1/5,1,5
28706,review28706.dat,5037,S16661600068,2/5,2,5
28707,review28707.dat,4716,INV-03163100128,5/5,5,5
28708,review28708.dat,7191,S06416800112,4/5,4,5
28709,review28709.dat,6822,S33125000088,5/5,5,5
28710,review28710.dat,7418,S09391200026,1/5,1,5
28711,review28711.dat,8527,S20404900080,2/5,2,5
28712,review28712.dat,1124,S27800100008,3/5,3,5
28713,review28713.dat,8730,S27559100048,1/5,1,5
28714,review28714.dat,4332,S04617100056,1/5,1,5
28715,review28715.dat,9478,S29798200110,4/5,4,5
28716,review28716.dat,1775,S14295900049,1/5,1,5
28717,review28717.dat,6011,INV-07908500013,5/5,5,5
28718,review28718.dat,6794,S25625800006,2/5,2,5
28719,review28719.dat,8805,INV-05523000128,1/5,1,5
28720,review28720.dat,2244,S20887700054,3/5,3,5
28721,review28721.dat,8058,INV-02856100003,1/5,1,5
28722,review28722.dat,8908,INV-07493500142,3/5,3,5
28723,review28723.dat,1647,S28962200003,3/5,3,5
28724,review28724.dat,3044,S16078200006,1/5,1,5
28725,review28725.dat,7364,INV-03682900232,2/5,2,5
28726,review28726.dat,7448,S33630900066,2/5,2,5
28727,review28727.dat,9859,S08108500015,2/5,2,5
28728,review28728.dat,3542,S22239200128,4/5,4,5
28729,review28729.dat,4128,S34090600018,4/5,4,5
28730,review28730.dat,7277,INV-07489900054,5/5,5,5
28731,review28731.dat,4016,S33291300068,2/5,2,5
28732,review28732.dat,5549,S32735600022,4/5,4,5
28733,review28733.dat,2959,S23242200250,5/5,5,5
28734,review28734.dat,4870,S32855500023,2/5,2,5
28735,review28735.dat,3537,S20890900027,5/5,5,5
28736,review28736.dat,5469,S32508800035,3/5,3,5
28737,review28737.dat,4460,S30278100002,4/5,4,5
28738,review28738.dat,8513,S21012900009,5/5,5,5
28739,review28739.dat,6421,S32747800042,3/5,3,5
28740,review28740.dat,7307,INV-02093500041,4/5,4,5
28741,review28741.dat,5612,INV-06252400036,3/5,3,5
28742,review28742.dat,7585,S25089400141,2/5,2,5
28743,review28743.dat,1511,S30254200004,4/5,4,5
28744,review28744.dat,3542,INV-01773500037,1/5,1,5
28745,review28745.dat,4414,INV-07503100036,4/5,4,5
28746,review28746.dat,9356,INV-01497300104,5/5,5,5
28747,review28747.dat,5486,INV-02449000166,3/5,3,5
28748,review28748.dat,9507,S05976800013,1/5,1,5
28749,review28749.dat,5386,S29766000008,4/5,4,5
28750,review28750.dat,8024,S17857000076,5/5,5,5
28751,review28751.dat,3122,INV-02678100035,1/5,1,5
28752,review28752.dat,8994,INV-02549100006,5/5,5,5
28753,review28753.dat,6691,INV-03173400024,1/5,1,5
28754,review28754.dat,1266,S07273100025,1/5,1,5
28755,review28755.dat,7002,S28582400010,5/5,5,5
28756,review28756.dat,7252,S04199100081,3/5,3,5
28757,review28757.dat,5740,S19260400004,1/5,1,5
28758,review28758.dat,7614,S06680300119,1/5,1,5
28759,review28759.dat,5307,INV-02534200029,3/5,3,5
28760,review28760.dat,5949,S16854000008,1/5,1,5
28761,review28761.dat,6465,INV-02451300034,2/5,2,5
28762,review28762.dat,8122,S21284300033,4/5,4,5
28763,review28763.dat,6142,S06305300075,3/5,3,5
28764,review28764.dat,9579,S09462100003,1/5,1,5
28765,review28765.dat,1792,INV-03419600005,4/5,4,5
28766,review28766.dat,4147,S14470900085,4/5,4,5
28767,review28767.dat,5371,INV-04591900088,1/5,1,5
28768,review28768.dat,8736,S12256200008,4/5,4,5
28769,review28769.dat,8921,S11488000015,2/5,2,5
28770,review28770.dat,2216,S30087400002,3/5,3,5
28771,review28771.dat,5612,S07929800207,2/5,2,5
28772,review28772.dat,3555,S29076300064,2/5,2,5
28773,review28773.dat,9041,S26387300055,1/5,1,5
28774,review28774.dat,4139,S30789300029,3/5,3,5
28775,review28775.dat,9732,S11710600099,5/5,5,5
28776,review28776.dat,1487,INV-04728100032,3/5,3,5
28777,review28777.dat,5273,INV-05392900136,4/5,4,5
28778,review28778.dat,4749,INV-07164900027,1/5,1,5
28779,review28779.dat,2850,S06113900086,5/5,5,5
28780,review28780.dat,9904,INV-00193100017,3/5,3,5
28781,review28781.dat,9380,S16223000032,2/5,2,5
28782,review28782.dat,4487,S12212300156,2/5,2,5
28783,review28783.dat,2132,S13653100087,5/5,5,5
28784,review28784.dat,2394,S25501200008,1/5,1,5
28785,review28785.dat,4994,S10311000293,5/5,5,5
28786,review28786.dat,2765,S23627100009,5/5,5,5
28787,review28787.dat,5519,INV-03680900034,5/5,5,5
28788,review28788.dat,2374,INV-06847800002,1/5,1,5
28789,review28789.dat,8986,S22509700011,3/5,3,5
28790,review28790.dat,3544,S22768300187,4/5,4,5
28791,review28791.dat,4134,S04716900026,2/5,2,5
28792,review28792.dat,1555,S07308100033,4/5,4,5
28793,review28793.dat,9941,INV-07375100047,3/5,3,5
28794,review28794.dat,1895,S28494900022,1/5,1,5
28795,review28795.dat,3836,S18796000204,3/5,3,5
28796,review28796.dat,1490,S05706000048,5/5,5,5
28797,review28797.dat,8816,INV-04328500141,1/5,1,5
28798,review28798.dat,9794,S18185000012,4/5,4,5
28799,review28799.dat,9884,S32087100005,1/5,1,5
28800,review28800.dat,2303,S08865500011,1/5,1,5
28801,review28801.dat,2035,S24482700051,4/5,4,5
28802,review28802.dat,2504,S31771800006,2/5,2,5
28803,review28803.dat,4710,INV-00068900020,1/5,1,5
28804,review28804.dat,6167,S27611300018,1/5,1,5
28805,review28805.dat,1487,INV-08247900029,3/5,3,5
28806,review28806.dat,1987,INV-06437100022,1/5,1,5
28807,review28807.dat,5811,S25402800013,2/5,2,5
28808,review28808.dat,5068,INV-06313700094,1/5,1,5
28809,review28809.dat,2976,S33991600032,5/5,5,5
28810,review28810.dat,7687,S11730600028,2/5,2,5
28811,review28811.dat,7520,INV-06043100037,4/5,4,5
28812,review28812.dat,8860,S33359500087,2/5,2,5
28813,review28813.dat,1010,INV-00584800047,5/5,5,5
28814,review28814.dat,3356,S24461800074,4/5,4,5
28815,review28815.dat,4196,S25262700022,2/5,2,5
28816,review28816.dat,7318,S30541500052,1/5,1,5
28817,review28817.dat,2903,S08578800043,1/5,1,5
28818,review28818.dat,8348,S26578900043,1/5,1,5
28819,review28819.dat,8186,S08116900031,5/5,5,5
28820,review28820.dat,6740,INV-04194600031,5/5,5,5
28821,review28821.dat,2960,INV-04331000095,5/5,5,5
28822,review28822.dat,2460,S21668000002,1/5,1,5
28823,review28823.dat,7523,S17100100078,5/5,5,5
28824,review28824.dat,4742,S08757100003,1/5,1,5
28825,review28825.dat,2380,INV-08105800176,3/5,3,5
28826,review28826.dat,3058,S32140500112,4/5,4,5
28827,review28827.dat,4051,S28896800059,3/5,3,5
28828,review28828.dat,6884,S10690100162,3/5,3,5
28829,review28829.dat,7853,S21056400024,5/5,5,5
28830,review28830.dat,1153,S07844800120,5/5,5,5
28831,review28831.dat,2724,S14046600096,5/5,5,5
28832,review28832.dat,6091,S19133700086,2/5,2,5
28833,review28833.dat,5931,INV-01346700064,3/5,3,5
28834,review28834.dat,9534,S10477300102,3/5,3,5
28835,review28835.dat,7859,S26962500034,1/5,1,5
28836,review28836.dat,2629,S05249000002,3/5,3,5
28837,review28837.dat,3298,S16778500039,1/5,1,5
28838,review28838.dat,3189,S10142400128,1/5,1,5
28839,review28839.dat,8830,S06754200071,4/5,4,5
28840,review28840.dat,9884,INV-02912600113,1/5,1,5
28841,review28841.dat,7432,S29921800015,2/5,2,5
28842,review28842.dat,1337,INV-06182600022,1/5,1,5
28843,review28843.dat,7715,S15179900084,3/5,3,5
28844,review28844.dat,2388,INV-00462200017,2/5,2,5
28845,review28845.dat,8096,S03445900034,3/5,3,5
28846,review28846.dat,9203,S33723100020,1/5,1,5
28847,review28847.dat,4079,INV-02607900084,2/5,2,5
28848,review28848.dat,9748,S32840300122,1/5,1,5
28849,review28849.dat,5556,INV-07084200002,1/5,1,5
28850,review28850.dat,6858,S29473300023,4/5,4,5
28851,review28851.dat,4886,S08173600125,2/5,2,5
28852,review28852.dat,7607,S22475700192,2/5,2,5
28853,review28853.dat,8049,S32512500063,3/5,3,5
28854,review28854.dat,4705,S12050600104,4/5,4,5
28855,review28855.dat,8586,S06544700005,2/5,2,5
28856,review28856.dat,8715,INV-05530400172,4/5,4,5
28857,review28857.dat,6007,INV-04597000015,5/5,5,5
28858,review28858.dat,4079,INV-07683500207,2/5,2,5
28859,review28859.dat,1463,INV-05911900093,2/5,2,5
28860,review28860.dat,5138,S16734700013,1/5,1,5
28861,review28861.dat,8776,S18936100044,1/5,1,5
28862,review28862.dat,7494,S14044700158,3/5,3,5
28863,review28863.dat,4512,INV-03681900043,5/5,5,5
28864,review28864.dat,1310,S24149500010,5/5,5,5
28865,review28865.dat,6659,S21826000087,2/5,2,5
28866,review28866.dat,4045,INV-01497600020,5/5,5,5
28867,review28867.dat,4339,INV-01643500016,5/5,5,5
28868,review28868.dat,1926,S09611900008,5/5,5,5
28869,review28869.dat,6372,S13615800041,3/5,3,5
28870,review28870.dat,5068,S13735300005,4/5,4,5
28871,review28871.dat,5755,S27420100036,1/5,1,5
28872,review28872.dat,2158,S32912300098,3/5,3,5
28873,review28873.dat,2477,S30486600027,2/5,2,5
28874,review28874.dat,6632,INV-02321800114,4/5,4,5
28875,review28875.dat,7224,S03474600004,2/5,2,5
28876,review28876.dat,5518,S13784400136,4/5,4,5
28877,review28877.dat,4730,INV-03105500033,3/5,3,5
28878,review28878.dat,9979,S20003200020,4/5,4,5
28879,review28879.dat,2368,INV-08693500016,4/5,4,5
28880,review28880.dat,5291,INV-05385000014,2/5,2,5
28881,review28881.dat,2540,INV-06848300080,5/5,5,5
28882,review28882.dat,1955,INV-06575400030,4/5,4,5
28883,review28883.dat,6558,S13428200019,2/5,2,5
28884,review28884.dat,1959,INV-03556800053,5/5,5,5
28885,review28885.dat,4403,S19676700022,4/5,4,5
28886,review28886.dat,6280,S09847200047,4/5,4,5
28887,review28887.dat,8368,S28463600105,3/5,3,5
28888,review28888.dat,2254,S05010700076,2/5,2,5
28889,review28889.dat,4877,S24967400048,2/5,2,5
28890,review28890.dat,3765,S06900800215,2/5,2,5
28891,review28891.dat,9380,INV-06644100012,1/5,1,5
28892,review28892.dat,2723,S16740600013,2/5,2,5
28893,review28893.dat,9229,INV-04071900072,4/5,4,5
28894,review28894.dat,7362,INV-07000400048,4/5,4,5
28895,review28895.dat,1645,INV-00923700016,5/5,5,5
28896,review28896.dat,9577,S28202300009,3/5,3,5
28897,review28897.dat,4814,S10987400006,3/5,3,5
28898,review28898.dat,5235,S24949600127,3/5,3,5
28899,review28899.dat,7163,S23842600041,2/5,2,5
28900,review28900.dat,9024,S20000800205,2/5,2,5
28901,review28901.dat,5456,INV-02013500038,2/5,2,5
28902,review28902.dat,2744,S24493700028,5/5,5,5
28903,review28903.dat,7515,S33147500050,4/5,4,5
28904,review28904.dat,6013,S09869100018,3/5,3,5
28905,review28905.dat,3535,S12524600149,1/5,1,5
28906,review28906.dat,7914,INV-07682700035,3/5,3,5
28907,review28907.dat,5060,S14651900020,1/5,1,5
28908,review28908.dat,8095,INV-03038900127,3/5,3,5
28909,review28909.dat,1788,S32510900045,5/5,5,5
